Gender,Nationality,Refugee Status,Disability status,Youth (18-35),Program Name,Sponsorship Type,Graduation Date,Cohort,Education Level,Placement Status,Graduation Year,Graduation Month
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Febuary 2026,Unknown,Open to work,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Febuary 2026,Unknown,Open to work,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Febuary 2026,Unknown,Open to work,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Febuary 2026,Unknown,Open to work,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Febuary 2026,Unknown,Open to work,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Febuary 2026,Unknown,Open to work,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Febuary 2026,Unknown,Open to work,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Febuary 2026,UACE,Open to work,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Febuary 2026,Unknown,Open to work,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Burundian,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Female,Ethiopian,Yes,No,No,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Female,South Sudanese,Yes,No,No,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,South Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Female,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Female,Burundian,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,South Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,South Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Female,Burundian,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Female,South Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Female,Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,South Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Female,Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Sudanese,Yes,No,No,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Burundian,Yes,Yes,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,South Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,South Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Eritrean,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,South Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Female,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Female,South Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Burundian,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Female,Eritrean,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Female,Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Female,South Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Female,Rwandan,Yes,No,No,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Female,Burundian,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Female,Sudanese,Yes,No,No,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,South Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Female,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Burundian,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Female,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Male,Ethiopian,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,South Sudanese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Eritrean,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Female,Ethiopian,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Employed,2026,6
Male,Congolese,Yes,No,Yes,CSE - Javascript,READY4IT,2026-06-01,November 2025,Unknown,Open to work,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Bachelor's Degree,Open to work,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Bachelor's Degree,Employed,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Bachelor's Degree,Open to work,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Bachelor's Degree,Employed,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Bachelor's Degree,Employed,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Diploma,Open to work,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Bachelor's Degree,Employed,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Bachelor's Degree,Employed,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Unknown,Open to work,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Bachelor's Degree,Open to work,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Bachelor's Degree,Employed,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Bachelor's Degree,Employed,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Bachelor's Degree,Open to work,2026,6
Female,Ugandan,No,No,Yes,Apprenticeship,10X Scholarship,2026-06-01,September 2025,Diploma,Open to work,2026,6
Male,Ugandan,Yes,No,Yes,Apprenticeship,Self-sponsored,2026-06-01,September 2025,Bachelor's Degree,Open to work,2026,6
Male,Ugandan,Yes,No,Yes,Apprenticeship,Self-sponsored,2026-06-01,September 2025,Master's Degree,Employed,2026,6
Male,Ugandan,Yes,No,Yes,Apprenticeship,Self-sponsored,2026-06-01,September 2025,Bachelor's Degree,Employed,2026,6
Male,Ugandan,Yes,No,Yes,Apprenticeship,Self-sponsored,2026-06-01,September 2025,Bachelor's Degree,Employed,2026,6
Male,Ugandan,Yes,No,Yes,Apprenticeship,Self-sponsored,2026-06-01,September 2025,Bachelor's Degree,Employed,2026,6
Female,Ugandan,Yes,No,Yes,Apprenticeship,Self-sponsored,2026-06-01,September 2025,Bachelor's Degree,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Diploma,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Male,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Diploma,Employed,2026,6
Male,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Bachelor's Degree,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Sudanese,Yes,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Bachelor's Degree,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Bachelor's Degree,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Bachelor's Degree,Employed,2026,6
Female,Kenyan,Yes,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Diploma,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,No,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Bachelor's Degree,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,UCE,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,Yes,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Diploma,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
Female,Ugandan,No,No,Yes,Foundations of Software Development,10X Scholarship,2026-06-01,Mop Up May 2026,Unknown,Employed,2026,6
